TableName;Last_User_Seek;Last_User_Scan;Last_User_Lookup;User_Update;TotalReads
HSAP_TB_BSTEMP2;NULL;2025-10-22 12:21:02.980;NULL;0;12
HSAP_MachineryPerformanceOut;NULL;2025-10-22 12:20:38.630;NULL;0;12
APAR_TB_CreditDebitNoteHDRHistory;NULL;2025-10-22 12:20:56.530;NULL;0;12
INV_TB_PurchaseRequestHDRHistory;NULL;2025-10-22 12:18:51.147;NULL;0;12
ENG_TB_UnitSettings;NULL;2025-09-30 17:22:03.057;NULL;4;12
INV_TB_StoresIssueRequestHDRHistory;NULL;2025-10-22 12:18:43.830;NULL;0;12
GAWAI_TB_TruckMandah;NULL;2025-10-22 12:20:44.340;NULL;0;12
INV_TB_StoresIssueRequestHDR;NULL;2025-10-22 12:18:24.133;NULL;0;12
AGR_TB_PestDiseaseTreatmentAreaTypeDTL;2025-10-11 08:29:35.243;2025-10-22 12:09:09.417;NULL;2;12
PRS_TB_EmployeePaymentEssentialVRL;NULL;2025-10-22 12:17:34.680;NULL;0;12
INV_TB_MaterialRequestHDRHistory;NULL;2025-10-22 12:12:02.090;NULL;0;12
APAR_TB_AdvanceReceiptHDR;2025-10-15 11:24:21.887;2025-10-22 12:18:24.657;NULL;0;12
BUD_TB_TransportWorkSheetColumnValueDTL;NULL;2025-10-22 12:19:37.440;NULL;1;12
fwkCATEntityMappingsHDR;NULL;2025-10-22 12:12:55.137;NULL;0;12
APAR_TB_AdvanceReceiptHDRHistory;NULL;2025-10-22 12:18:45.967;NULL;0;11
sslPurchaseOrderHistory;NULL;2025-10-22 12:08:58.480;NULL;0;11
CFN_TB_PartyHDRHistory;NULL;2025-10-22 12:20:58.423;NULL;0;11
fwkSSLCommonMessagesHistory;NULL;2025-10-22 12:12:58.507;NULL;0;11
AGR_TB_PestDiseaseTreatmentAreaTypeInfectionLevelDTL;2025-10-11 08:29:35.243;2025-10-22 12:11:48.190;NULL;6;11
sslPurchaseOrder;NULL;2025-10-22 12:08:50.943;NULL;0;11
CFN_TB_LoginUsers;NULL;2025-10-24 11:00:28.390;NULL;0;11
PRS_RPT_ResultTable;NULL;2025-10-22 12:18:52.707;NULL;0;11
WBR_TB_TransitWeighmentHistory;NULL;2025-10-22 12:17:27.847;NULL;0;11
BUD_TB_GeneralWorkSheetColumnValueDTL;NULL;2025-10-22 12:16:32.470;2025-10-15 13:40:43.913;1;11
BUD_TB_TransportWorkSheetDefinitionHDR;2025-10-15 13:40:43.913;NULL;NULL;0;11
GAWAI_TB_RunningLog;NULL;2025-10-22 12:09:13.060;NULL;0;11
WBR_TB_TransitWeighment;NULL;2025-10-22 12:17:25.360;NULL;0;11
CFN_TB_MachineryOperatorDTL;NULL;2025-10-22 12:16:10.140;NULL;0;11
INV_TB_LPOHDRHistory;NULL;2025-10-22 12:15:12.483;NULL;0;11
INV_TB_GoodsReturnDirectItemDTL;NULL;2025-10-23 16:59:53.657;NULL;0;11
BUD_TB_GeneralWorksheetMonthDTL;2025-10-15 13:40:43.913;2025-10-22 12:19:17.487;2025-10-15 11:25:24.297;1;11
INV_TB_IssueReturnHDR;2025-10-23 16:38:24.917;2025-10-22 12:16:11.713;NULL;0;11
HRM_TB_QuestionBankDTL;NULL;2025-10-22 12:13:26.430;NULL;0;11
fwkSOAFunctionExecutionType;NULL;2025-10-22 12:19:19.673;NULL;0;11
HRM_TB_QuestionBankDTLHistory;NULL;2025-10-22 12:13:28.720;NULL;0;11
BUD_TB_BudgetInputDTL;2025-10-15 13:40:43.913;NULL;NULL;0;11
INV_TB_GRNDirectItemDTL;2025-10-23 16:59:53.657;2025-10-22 12:21:01.637;NULL;0;11
BUD_TB_WorksheetDefinitionColumnDTL;2025-10-15 13:40:43.913;2025-10-10 10:45:16.613;NULL;0;11
fwkCATEntityRelationships;NULL;2025-10-22 12:13:10.800;NULL;0;11
HRM_TB_LeaveTravelAllowanceHDRHistory;NULL;2025-10-22 12:10:03.067;NULL;0;11
CFN_TB_EmployeeStatusHistoryDTL;NULL;2025-10-22 12:15:11.727;NULL;0;11
NUR_TB_NurserySettingsHDR;NULL;2025-10-22 12:18:45.977;NULL;0;11
APAR_TB_AdvancePaymentRequestHDRHistory;NULL;2025-10-22 12:19:16.107;NULL;0;11
HRM_TB_LeaveTravelAllowanceHDR;NULL;2025-10-22 12:09:46.803;NULL;0;11
HRM_TB_ResumeHDR;NULL;2025-10-22 12:12:59.397;NULL;0;11
ENG_TB_EngineeringUnit;NULL;2025-10-22 12:16:11.507;2025-09-30 16:41:19.347;0;11
GAWAI_TB_DailyAttendance;NULL;2025-10-24 15:17:09.213;NULL;2;11
fwkCATFiles;NULL;2025-10-22 12:13:16.383;NULL;0;11
APAR_TB_PayableInvoiceHDRHistory;NULL;2025-10-22 12:08:44.160;NULL;0;11
GL_TB_AccountingUnitDTL;NULL;2025-10-22 12:12:02.223;NULL;0;11
Table2;NULL;2025-10-22 12:14:50.653;NULL;0;11
CFN_TB_EntityDisplaySettingHistory;NULL;2025-10-22 12:14:55.817;NULL;0;11
zTempBlockTPHSectLatLong;NULL;2025-10-22 12:13:00.617;NULL;0;11
WBR_TB_FreeWeighmentHistory;NULL;2025-10-22 12:12:03.410;NULL;0;11
CFN_TB_ProcessingLogHistory;NULL;2025-10-22 12:12:23.590;NULL;0;10
AGR_TB_SalesOrderSampleIDDTLHistory;NULL;2025-10-22 12:16:15.830;NULL;0;10
OGR_TB_ContractPreparationHDRHistory;NULL;2025-10-22 12:16:37.480;NULL;0;10
fwkSSLForms;NULL;2025-10-22 12:09:13.160;NULL;0;10
CFN_TB_employeehdr_PP;NULL;2025-10-22 12:10:03.000;NULL;0;10
CFN_TB_SPExecutionDTLHistory;NULL;2025-10-22 12:18:10.690;NULL;0;10
CFN_TB_ProcessingLog;NULL;2025-10-22 12:12:06.513;NULL;0;10
WBR_TB_FreeWeighment;NULL;2025-10-22 12:11:43.000;NULL;0;10
AGR_TB_ActiveIngredient;NULL;2025-10-22 12:21:01.430;NULL;0;10
BUD_TB_FieldProgramMonthDTL;NULL;2025-10-22 12:09:01.450;2025-10-15 13:40:43.910;0;10
CFN_TB_SPExecutionDTL;NULL;2025-10-22 12:17:35.530;NULL;0;10
AGR_TB_SalesOrderSampleIDDTL;NULL;2025-10-22 12:16:11.747;NULL;0;10
OGR_TB_ContractPreparationHDR;NULL;2025-10-22 12:16:30.477;NULL;0;10
FLT_TB_MachineryDocumentHistory;NULL;2025-10-22 12:15:10.440;NULL;0;10
CFN_TB_OperatorHelperHistory;NULL;2025-10-22 12:14:53.657;NULL;0;10
NUR_TB_NurserySettingsDTL;NULL;2025-10-22 12:15:02.070;NULL;0;10
INV_TB_GRNHDRHistory;NULL;2025-10-22 12:16:35.100;NULL;0;10
INV_TB_StoresIssueRequestDTL;NULL;2025-10-23 15:24:22.437;NULL;0;10
fwkParameterMasterHistory;NULL;2025-10-22 12:16:13.663;NULL;0;10
FLT_TB_MachineryDocument;NULL;2025-10-22 12:15:02.057;NULL;0;10
FFB_TB_DispatchNoteHDRHistory;NULL;2025-10-22 12:12:34.940;NULL;0;10
PRS_TB_ServiceExtensionHistory;NULL;2025-10-22 12:11:03.693;NULL;0;10
BUD_TB_GeneralWorksheetHDR;NULL;2025-10-22 12:16:21.160;2025-10-15 13:40:43.913;1;10
cfn_tb_employeehdrMPOry20160609;NULL;2025-10-22 12:14:40.170;NULL;0;10
CFN_TB_Currency;2025-10-15 11:19:09.503;2025-10-22 12:11:00.167;NULL;0;10
CFN_TB_AssetBlockDTL;NULL;2025-10-22 12:10:21.353;NULL;0;10
NUR_TB_NurseryIssueRequisitionHDRHistory;NULL;2025-10-22 12:19:23.800;NULL;0;10
HO_TB_EvaluasiDataBBM;NULL;2025-10-22 12:16:10.527;NULL;0;10
fwkSSLFormsHistory;NULL;2025-10-22 12:09:26.570;NULL;0;10
A_fileattrib;NULL;2025-10-22 12:12:04.073;NULL;0;10
PRS_TB_Grade;NULL;2025-10-22 12:16:27.413;2025-10-14 09:07:17.687;0;10
UMIS_TB_Yield;NULL;2025-10-22 12:12:34.360;NULL;0;10
APAR_TB_DocumentCategoryHDR;2025-10-15 11:24:21.897;2025-10-22 12:16:12.093;NULL;0;10
CFN_TB_CurrencyHistory;NULL;2025-10-22 12:11:06.493;NULL;0;10
fwkException;NULL;2025-10-22 12:21:21.087;NULL;0;10
HRM_TB_DeputationHDR;NULL;2025-10-22 12:15:06.547;NULL;0;10
CLC_TB_BirthRegistration;NULL;2025-10-22 12:19:30.030;NULL;0;10
CFN_TB_ModuleCommonParameterLink;NULL;2025-10-22 12:17:12.480;NULL;0;10
CFN_TB_DEPARTMENT;NULL;2025-10-22 12:11:20.790;2025-10-14 09:07:22.230;0;10
CLC_TB_BirthRegistrationHistory;NULL;2025-10-22 12:19:35.120;NULL;0;10
PRS_TB_ProfitBonusDefinition;2025-10-21 15:26:56.340;2025-10-22 12:17:35.183;2025-10-21 15:31:48.643;0;10
HRM_TB_AwardCompensation;NULL;2025-10-22 12:16:53.380;NULL;0;10
ENG_TB_EngineeringJobRequestHDRHistory;NULL;2025-10-22 12:11:10.223;NULL;0;10
BUD_TB_FieldProgramOperationDTL;2025-10-15 13:40:43.913;2025-10-22 12:20:57.313;2025-10-15 13:40:43.910;0;10
HRM_TB_DeputationHDRHistory;NULL;2025-10-22 12:15:12.540;NULL;0;10
CFN_TB_ProductSetting;NULL;2025-10-22 12:14:37.200;NULL;0;10
WBR_TB_WeighbridgeHistory;NULL;2025-10-22 12:21:05.997;NULL;0;10
fwkArchivalHistory;NULL;2025-10-22 12:17:28.220;NULL;0;10
APAR_TB_ReceivableInvoiceHDR;NULL;2025-10-22 12:17:34.607;NULL;0;10
HRM_TB_AwardCompensationHistory;NULL;2025-10-22 12:16:56.890;NULL;0;10
CFN_TB_SequenceQueryPathInfo;NULL;2025-10-22 12:13:00.723;NULL;0;10
CFN_TB_ModuleCommonParameterLinkHistory;NULL;2025-10-22 12:17:26.307;NULL;0;10
CFN_TB_EmployeeHdrHistory;NULL;2025-10-22 12:16:41.597;NULL;5;10
fwkArchivalHistoryHistory;NULL;2025-10-22 12:17:31.923;NULL;0;10
PRS_TB_ServiceExtension;NULL;2025-10-22 12:10:57.227;NULL;0;10
APAR_TB_ReceivableInvoiceHDRHistory;NULL;2025-10-22 12:17:36.290;NULL;0;10
fwkSSLControllerPropertiesHistory;NULL;2025-10-22 12:18:44.220;NULL;0;10
FFB_TB_DispatchNoteHDR;NULL;2025-10-22 12:12:23.710;NULL;0;10
INV_TB_MaterialRequestDTL;NULL;2025-10-23 15:22:53.563;NULL;0;10
CFN_TB_SequenceQueryPathInfoHistory;NULL;2025-10-22 12:13:16.107;NULL;0;10
CLC_TB_MedicalCard;NULL;2025-10-22 12:15:08.070;NULL;0;9
OGR_TB_LabourRequestHDRHistory;NULL;2025-10-22 12:18:51.173;NULL;0;9
OGR_TB_LoanRequestHDR;NULL;2025-10-22 12:10:58.930;NULL;0;9
HSAP_MachineryPerformance;NULL;2025-10-22 12:20:19.160;NULL;0;9
HRM_TB_MedicalReimbursementHistory;NULL;2025-10-22 12:12:21.967;NULL;0;9
fwkCATComponents;NULL;2025-10-22 12:12:36.180;NULL;0;9
zTempCFN_TB_Workplace_ReaktifTPH_20240513;NULL;2025-10-22 12:12:01.973;NULL;0;9
AGR_TB_AnalyticalTypeDTL;NULL;2025-10-22 12:08:48.507;NULL;0;9
OGR_TB_LabourRequestHDR;NULL;2025-10-22 12:18:35.677;NULL;0;9
WBR_TB_SecondWeighmentHistory;NULL;2025-10-22 12:16:10.633;NULL;0;9
fwkFormControlPropertiesHistory;NULL;2025-10-22 12:16:15.913;NULL;0;9
fwkLocalizedInitDataHistory;NULL;2025-10-22 12:19:23.870;NULL;0;9
CFN_TB_LoginUsersHistory;NULL;2025-10-24 11:02:46.213;NULL;0;9
AGR_TB_LeafSamplingHistory;NULL;2025-10-22 12:14:49.550;NULL;0;9
CFN_TB_SPRegistrationDTLHistory;NULL;2025-10-22 12:10:36.997;NULL;0;9
HSAP_TB_MchPerformanceMIS;NULL;2025-10-22 12:16:53.680;NULL;0;9
AGR_TB_LeafSampling;NULL;2025-10-22 12:14:39.707;NULL;0;9
APAR_TB_AdjustmentsHDR;2025-10-15 11:24:21.897;2025-10-22 12:11:26.783;NULL;0;9
ENG_TB_TimeSheetHDR;2025-09-30 16:45:52.187;2025-10-22 12:16:15.690;NULL;0;9
CFN_TB_MachineryHDRHistory;NULL;2025-10-22 12:18:58.953;NULL;0;9
WBR_TB_SecondWeighment;NULL;2025-10-22 12:16:04.677;NULL;0;9
fwkCSNAuditTrailHistory;NULL;2025-10-22 12:10:07.797;NULL;5;9
PRS_TB_CessationNoticeHistory;NULL;2025-10-22 12:10:41.030;NULL;0;9
CFN_TB_SPRegistrationDTL;NULL;2025-10-22 12:10:25.513;NULL;0;9
HRM_TB_MedicalReimbursement;NULL;2025-10-22 12:12:04.587;NULL;0;9
PRS_TB_PerformanceGrade;2025-10-21 15:47:22.820;2025-10-24 10:49:58.920;NULL;0;9
GL_TB_FinalAccountRowDTL;NULL;2025-10-22 12:16:11.600;NULL;0;9
BUD_TB_BudgetSummary;NULL;2025-10-22 12:18:24.580;2025-10-15 13:40:43.913;0;9
HRM_TB_EmployeePersonalVRLHistory;NULL;2025-10-22 12:21:13.380;NULL;0;9
GL_TB_PDCDTLHistory;NULL;2025-10-22 12:17:25.393;NULL;0;9
CFN_TB_SequenceEntityParameters;NULL;2025-10-22 12:16:59.200;NULL;0;9
CFN_TB_OtherEstateServerDetailHistory;NULL;2025-10-22 12:20:16.720;NULL;0;9
CFN_TB_SequenceEntityParametersHistory;NULL;2025-10-22 12:17:16.647;NULL;0;9
INV_TB_ItemIssueHDRHistory;NULL;2025-10-22 12:10:31.063;NULL;0;9
GL_TB_FinalAccountRowDTLHistory;NULL;2025-10-22 12:16:14.913;NULL;0;9
fwkControlEventsHistory;NULL;2025-10-22 12:21:25.087;NULL;0;9
ENG_TB_ServiceScheduleBracketDTL;NULL;2025-10-22 12:18:50.883;2025-09-30 16:41:31.323;0;9
PRS_TB_TransferPromotionIncrementHDRHistory;NULL;2025-10-22 12:16:56.570;NULL;0;9
PRS_TB_CessationNotice;NULL;2025-10-22 12:10:26.773;NULL;0;9
HO_TB_EvaluasiDataTransport;NULL;2025-10-22 12:21:06.323;NULL;0;9
BUD_TB_BudgetHistory;NULL;2025-10-22 12:15:46.817;NULL;0;9
UCNT_TB_ApprovedRateListHDR;NULL;2025-10-22 12:14:46.590;NULL;0;9
CLC_TB_CLCStockTransferRequestHDR;NULL;2025-10-22 12:10:32.587;NULL;0;9
HRM_TB_RecruitmentPlanHDR;NULL;2025-10-22 12:11:16.870;NULL;0;9
HRM_TB_RecruitmentPlanHDRHistory;NULL;2025-10-22 12:11:28.323;NULL;0;9
PRS_TB_TransferPromotionIncrementHDR;NULL;2025-10-22 12:16:53.160;NULL;0;9
CLC_TB_CLCStockTransferRequestHDRHistory;NULL;2025-10-22 12:10:44.080;NULL;0;9
INV_TB_StoresIssueDirectItemRequestDTL;NULL;2025-10-24 15:52:13.297;NULL;0;9
UCNT_TB_ApprovedRateListHDRHistory;NULL;2025-10-22 12:14:55.980;NULL;0;9
AGR_TB_PestDiseaseTreatmentAreaTypeInfectionLevelMethodDTL;2025-10-11 08:29:35.243;2025-10-22 12:10:45.673;NULL;0;9
NUR_TB_NurseryHDRHistory;NULL;2025-10-22 12:16:30.850;NULL;0;9
CFN_TB_OtherEstateServerDetail;NULL;2025-10-22 12:20:03.260;NULL;0;9
INV_TB_ItemStockClosingHDR;NULL;2025-10-23 16:38:24.487;NULL;0;9
OGR_TB_LoanRequestHDRHistory;NULL;2025-10-22 12:11:05.817;NULL;0;9
CLC_TB_MedicalCardHistory;NULL;2025-10-22 12:15:13.910;NULL;0;9
fwkDownLoadableFilesHistory;NULL;2025-10-22 12:10:49.927;NULL;0;9
INV_TB_StockVerificationHDR;NULL;2025-10-22 12:16:53.563;NULL;0;9
GL_TB_PaymentRequestHDR;NULL;2025-10-22 12:19:07.507;NULL;0;9
INV_TB_IssueReturnDTL;NULL;2025-10-23 16:38:24.917;NULL;0;9
fwkColumnStyleControllerDelegateMappingHistory;NULL;2025-10-22 12:20:08.247;NULL;0;9
AGR_TB_SoilSampling;NULL;2025-10-22 12:20:16.440;NULL;0;9
APAR_TB_PaymentAdviceNoteHDR;NULL;2025-10-22 12:14:52.120;NULL;0;9
WBR_TB_VehicleHistory;NULL;2025-10-22 12:21:01.860;NULL;0;9
fwkCSNTemplateHistory;NULL;2025-10-22 12:19:15.407;NULL;0;9
AGR_TB_SalesOrderSourceDetailsHistory;NULL;2025-10-22 12:12:04.013;NULL;0;9
CFN_TB_SQLServerSettings;NULL;2025-10-22 12:21:13.690;NULL;0;9
HRM_TB_TrainingScheduleHDR;NULL;2025-10-22 12:18:55.183;NULL;0;9
AGR_TB_SoilSamplingHistory;NULL;2025-10-22 12:20:38.467;NULL;0;9
INV_TB_Setting;NULL;2025-10-22 12:11:11.480;NULL;0;9
AGR_TB_SalesOrderAndSamplingReceiveHDR;NULL;2025-10-22 12:19:02.120;NULL;0;9
APAR_TB_PaymentAdviceNoteHDRHistory;NULL;2025-10-22 12:14:58.850;NULL;0;9
PRS_TB_LockTransaction;NULL;2025-10-22 12:10:25.537;NULL;0;9
INV_TB_StockVerificationHDRHistory;NULL;2025-10-22 12:16:57.043;NULL;0;9
GL_TB_PaymentRequestHDRHistory;NULL;2025-10-22 12:19:14.040;NULL;0;9
AGR_TB_SalesOrderSourceDetails;NULL;2025-10-22 12:11:46.950;NULL;0;9
APAR_TB_AdjustmentsDTL;NULL;2025-10-22 12:19:34.473;NULL;0;9
HO_TB_MchPerfByMonth;NULL;2025-10-22 12:18:58.880;NULL;0;9
AGR_TB_SalesOrderAndSamplingReceiveHDRHistory;NULL;2025-10-22 12:19:11.300;NULL;0;9
UCNT_TB_JobRequestHDR;NULL;2025-10-22 12:20:15.250;NULL;0;9
HRM_TB_ResourceRequest;NULL;2025-10-22 12:16:26.473;NULL;0;9
ENG_TB_JobOutSourceAllocationHDR;NULL;2025-10-22 12:16:56.927;NULL;0;9
HRM_TB_TrainingScheduleHDRHistory;NULL;2025-10-22 12:19:03.500;NULL;0;9
CFN_TB_SQLServerSettingsHistory;NULL;2025-10-22 12:21:23.100;NULL;0;9
HRM_TB_ActionHDRHistory;NULL;2025-10-22 12:16:44.367;NULL;0;9
fwkGridColumnPropertyMappingHistory;NULL;2025-10-22 12:11:11.437;NULL;0;9
fwkSOACredentialMasterHistory;NULL;2025-10-22 12:12:22.057;NULL;0;9
UCNT_TB_JobRequestHDRHistory;NULL;2025-10-22 12:20:36.790;NULL;0;9
FinalTableTemp;NULL;2025-10-22 12:16:15.967;NULL;0;9
HRM_TB_ResourceRequestHistory;NULL;2025-10-22 12:16:30.160;NULL;0;9
ENG_TB_JobOutSourceAllocationHDRHistory;NULL;2025-10-22 12:17:12.420;NULL;0;9
OGR_TB_ExtendingContractDTLHistory;NULL;2025-10-22 12:17:03.823;NULL;0;8
CFN_TB_ItemClassHistory;NULL;2025-10-22 12:19:57.380;NULL;0;8
FLT_TB_RunningLogRunningUnitDTLHistory;NULL;2025-10-22 12:10:12.870;NULL;0;8
CFN_TB_ExpressionDTLHistory;NULL;2025-10-22 12:10:26.267;NULL;0;8
CFN_TB_SequenceCategoryHistory;NULL;2025-10-22 12:09:17.657;NULL;0;8
PRS_TB_PenaltyTrnDTL;NULL;2025-10-24 10:51:16.157;NULL;0;8
FLT_TB_ExpenseSettlementHDRHistory;NULL;2025-10-22 12:15:06.603;NULL;0;8
OGR_TB_ExtendingContractDTL;NULL;2025-10-22 12:16:56.260;NULL;0;8
fwkFormControlsHistory;NULL;2025-10-22 12:19:58.350;NULL;0;8
Ztemp20250130_PRS_TB_EmployeepositionHistory;NULL;2025-10-22 12:20:38.730;NULL;0;8
HRM_TB_ActionHDR;NULL;2025-10-22 12:16:35.717;NULL;0;8
FLT_TB_ExpenseSettlementHDR;NULL;2025-10-22 12:14:59.030;NULL;0;8
HRM_TB_TrainingPlanHDRHistory;NULL;2025-10-22 12:20:07.500;NULL;0;8
PRS_TB_Cessation;NULL;2025-10-22 12:19:05.777;NULL;0;8
CFN_TB_ArchivalEntityConfigurationHDR;NULL;2025-10-22 12:09:09.503;NULL;0;8
WBR_TB_AssetCategoryVRL;2025-10-22 11:47:43.417;2025-10-22 12:15:02.003;NULL;0;8
CLC_TB_ReferralCase;NULL;2025-10-22 12:13:19.070;NULL;0;8
HSAP_TB_BSRESULT;NULL;2025-10-22 12:21:06.530;NULL;0;8
CFN_TB_Product;NULL;2025-10-22 12:09:30.557;NULL;0;8
GL_TB_VoucherHDR;NULL;2025-10-22 12:16:27.947;NULL;0;8
CFN_TB_AccountHistory;NULL;2025-10-22 12:21:12.087;NULL;0;8
FFB_TB_ProcessSubStationHDR;NULL;2025-10-22 12:21:06.230;NULL;0;8
INV_TB_StoresIssueRequestDTLHistory;NULL;2025-10-22 12:17:36.660;NULL;0;8
BUD_TB_TransportWorkSheetHDR;NULL;2025-10-22 12:13:28.583;NULL;1;8
CFN_TB_CommodityHistory;NULL;2025-10-22 12:19:59.770;NULL;0;8
INV_TB_ItemIssueTransitDTLHistory;NULL;2025-10-22 12:17:28.640;NULL;0;8
BUD_TB_GeneralWorksheetColumnYearlyBudgetInputDTL;NULL;2025-10-22 12:10:32.727;NULL;1;8
HRM_TB_TrainingPlanHDR;NULL;2025-10-22 12:19:57.063;NULL;0;8
fwkEntityInfoHDRHistory;NULL;2025-10-22 12:17:30.090;NULL;0;8
fwkCATModules;NULL;2025-10-22 12:13:18.260;NULL;0;8
PRS_TB_LoanGuarantorDTLHistory;NULL;2025-10-22 12:19:07.560;NULL;0;8
fwkRptColumnFormatSettingsHdr;NULL;2025-10-22 12:10:39.287;NULL;0;8
ENG_TB_EngineeringJobRequestDTL;NULL;2025-10-22 12:20:19.700;NULL;0;8
CFN_TB_ProductHistory;NULL;2025-10-22 12:10:00.107;NULL;0;8
CFN_TB_Clone;NULL;2025-10-22 12:17:29.670;NULL;0;8
CFN_TB_AdministrativeUnitHdrHistory;NULL;2025-10-22 12:08:48.667;NULL;0;8
AGR_TB_AGRSettingHDR;NULL;2025-10-22 12:16:56.350;NULL;0;8
GL_TB_VoucherHDRHistory;NULL;2025-10-22 12:16:33.720;NULL;0;8
CFN_TB_ParameterListForTSqlFunctionHistory;NULL;2025-10-22 12:16:59.290;NULL;0;8
WBR_TB_SettingHistory;NULL;2025-10-22 12:14:45.723;NULL;0;8
CLC_TB_ReferralCaseHistory;NULL;2025-10-22 12:13:24.950;NULL;0;8
Ztemp20250130_PRS_TB_TransferPromotionIncrementHDR;NULL;2025-10-22 12:20:36.920;NULL;0;8
FFB_TB_ProcessSubStationHDRHistory;NULL;2025-10-22 12:21:14.437;NULL;0;8
PRS_TB_LoanGuarantorDTL;NULL;2025-10-22 12:18:58.473;NULL;0;8
PRS_TB_EmployeePositionHistoryHistory;NULL;2025-10-22 12:16:04.620;NULL;0;8
fwkEntityInfoHDR;NULL;2025-10-22 12:17:27.717;NULL;0;8
INV_TB_ItemIssueTransitDTL;NULL;2025-10-22 12:17:27.020;NULL;0;8
PRS_TB_CategoryCheckRollTypeLinkDTL;NULL;2025-10-22 12:13:22.100;NULL;0;8
ENG_TB_JobCardHDRHistory;NULL;2025-10-22 12:16:55.060;NULL;0;8
GL_TB_ScrollVoucherHDRHistory;NULL;2025-10-22 12:20:59.480;NULL;0;8
FLT_TB_HiredMachineryHistory;NULL;2025-10-22 12:09:09.373;NULL;0;8
CFN_TB_AdministrativeUnitOTHHDRHistory;NULL;2025-10-22 12:10:41.550;NULL;0;8
fwkBusinessScriptsHistory;NULL;2025-10-22 12:11:00.417;NULL;0;8
PRS_TB_RouteHistory;NULL;2025-10-22 12:13:00.947;NULL;0;8
ENG_TB_JobReceptionHDRHistory;NULL;2025-10-22 12:10:21.243;NULL;0;8
AGR_TB_AnalyticalTypeDTLHistory;NULL;2025-10-22 12:08:57.007;NULL;0;8
GL_TB_ReconciliationSettingHDR;NULL;2025-10-22 12:14:41.080;NULL;0;8
AGR_TB_SalesOrderSampleDetailsHistory;NULL;2025-10-22 12:19:12.107;NULL;0;8
PRS_TB_CessationHistory;NULL;2025-10-22 12:19:12.717;NULL;0;8
GL_TB_ReconciliationTransaction;NULL;2025-10-22 12:16:21.897;NULL;0;8
CFN_TB_ArchivalEntityConfigurationHDRHistory;NULL;2025-10-22 12:09:16.923;NULL;0;8
INV_TB_PurchaseRequestDirectItemDTL;NULL;2025-10-22 12:16:36.083;NULL;0;8
FLT_TB_MachineryRequestHDRHistory;NULL;2025-10-22 12:08:47.750;NULL;0;8
BUD_TB_GeneralCostDistributionHDR;NULL;2025-10-22 12:20:03.233;NULL;0;8
INV_TB_MaterialRequestDirectItemDTL;NULL;2025-10-22 12:17:25.937;NULL;0;8
CFN_TB_OutGrowerAdministrativeUnitHDRHistory;NULL;2025-10-22 12:19:23.673;NULL;0;8
HRM_TB_PerkAllocation;NULL;2025-10-22 12:10:59.017;NULL;0;8
INV_TB_LPODirectItemDTL;NULL;2025-10-22 12:21:12.130;NULL;0;8
INV_TB_IssueReturnHDRHistory;NULL;2025-10-22 12:16:15.800;NULL;0;8
FFB_TB_DeliveryOrder;NULL;2025-10-22 12:10:32.373;NULL;0;8
CLC_TB_OPRegistrationHistory;NULL;2025-10-22 12:18:59.600;NULL;0;8
GL_TB_Instrument;NULL;2025-10-22 12:09:46.743;NULL;0;8
INV_TB_InventoryPeriod;NULL;2025-10-23 16:38:24.487;NULL;0;8
CFN_TB_OutGrowerAdministrativeUnitHDR;NULL;2025-10-22 12:19:15.977;NULL;0;8
CFN_TB_AnalysisCodeSourceHistory;NULL;2025-10-22 12:16:56.173;NULL;0;8
INV_TB_StoreHDRHistory;NULL;2025-10-24 15:52:12.140;NULL;0;8
PRS_TB_AttendanceHDRHistory;NULL;2025-10-22 12:21:17.183;NULL;21;8
INV_TB_GRNOfferItemDTL;NULL;2025-10-23 16:38:24.917;NULL;0;8
GL_TB_InstrumentHistory;NULL;2025-10-22 12:10:02.960;NULL;0;8
GL_TB_ChequeHDRHistory;NULL;2025-10-22 12:19:34.533;NULL;0;8
UCNT_TB_ContractorStatusDTL;NULL;2025-10-22 12:14:40.833;NULL;0;8
PRS_TB_ExpressionHDRHistory;NULL;2025-10-22 12:12:22.533;NULL;0;8
fwkFormDescription;NULL;2025-10-22 12:10:59.067;NULL;0;8
FLT_TB_MachineryRequestHDR;NULL;2025-10-22 12:21:26.347;NULL;0;8
fwkArchivalDefinitionHistory;NULL;2025-10-22 12:17:02.943;NULL;0;8
UCNT_TB_TransportWorkProgressDTL;NULL;2025-10-22 12:17:28.127;NULL;0;8
BUD_TB_TransportWorksheetColumnYearlyBudgetInputDTL;NULL;2025-10-22 12:19:13.090;NULL;1;8
BUD_TB_FieldProgramHDR;2025-10-15 13:40:43.913;2025-10-22 12:10:53.167;NULL;0;8
CFN_TB_ItemHDRHistory;NULL;2025-10-22 12:15:46.867;NULL;0;8
GL_TB_ChequeHDR;NULL;2025-10-22 12:19:26.687;NULL;0;8
INV_TB_PurchaseRequestDirectItemDTLHistory;NULL;2025-10-22 12:16:44.430;NULL;0;8
HRM_TB_PerkAllocationHistory;NULL;2025-10-22 12:11:05.897;NULL;0;8
INV_TB_LPODirectItemDTLHistory;NULL;2025-10-22 12:21:21.137;NULL;0;8
PRS_TB_ExpressionHDR;NULL;2025-10-22 12:12:06.130;NULL;0;8
fwkMSMQStagingDTL;NULL;2025-10-22 12:13:26.450;NULL;0;8
